event_id,event_type,event_tags,event_timestamp_local,event_title,event_status
AwAAAZS5dP8AqtGX-AAAABhBWlM1ZFFHc0FBQXAxOUwyUng5c1hHQi0AAAAkMDE5NGI5YTgtNDAxOC00YTU3LTg0Y2ItODBmYTMwNmEzOTgyAAA5WQ,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows",2025-01-31 07:04:00,[Recovered on {host:wpwvd-trms-1.adb.local}] TRMS Hosts Data Dog Agent Check - FIN,success
AwAAAZS5dNAgTuxaqQAAABhBWlM1ZFBOSUFBRG4yUU1IRVY3WTlUMzUAAAAkMDE5NGI5YTgtNDAxOC00YTU3LTg0Y2ItODBmYTMwNmEzOTgyAAAAJQ,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:datadog, system:trms, team:windows",2025-01-31 07:03:48,Datadog agent (v. 7.59.0) started on wpwvd-trms-1.adb.local,info
AwAAAZS5X0CYq_r-TQAAABhBWlM1WDBKRkFBQWttWWkzYm9KMFEtNmYAAAAkMDE5NGI5YTgtNDAxOC00YTU3LTg0Y2ItODBmYTMwNmEzOTgyAAA5yw,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-01-31 06:40:15,[Recovered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,success
AwAAAZS5WqjQB0EI-AAAABhBWlM1V3ExREFBQXpFYl9Za01uc0htV28AAAAkMDE5NGI5YTgtNDAxOC00YTU3LTg0Y2ItODBmYTMwNmEzOTgyAAA5xw,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-01-31 06:35:14,[Triggered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,error
AwAAAZS5QIVoXmFemQAAABhBWlM1UUlpakFBRGMxeUwzU0xIMHNUXzMAAAAkMDE5NGI5YTgtNDAxOC00YTU3LTg0Y2ItODBmYTMwNmEzOTgyAAAz_Q,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-01-31 06:06:41,[Re-Triggered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,error
AwAAAZS5CZbowICHYwAAABhBWlM1Q1p0RUFBRHhNMW5TYXpVNmVDdG0AAAAkMDE5NGI5YTgtNDAxOC00YTU3LTg0Y2ItODBmYTMwNmEzOTgyAAAz3w,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-01-31 05:06:41,[Re-Triggered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,error
AwAAAZS40qxQKz31dgAAABhBWlM0MHExb0FBRFR4TjN4bWhZbDZGLUsAAAAkMDE5NGI5YTgtNDAxOC00YTU3LTg0Y2ItODBmYTMwNmEzOTgyAAAzvQ,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-01-31 04:06:42,[Re-Triggered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,error
AwAAAZS4wKMgjyyMJwAAABhBWlM0d0tYU0FBQXB2cFk3Qk8wODhiN2IAAAAkMDE5NGI4Y2MtNTczOC00MmU0LWEyYTctODBjNWM3MTZkYjc5AAA_7Q,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.11.8, dd_agent_version:7.57.1, domain_name:adb.local, env:prod, host:wpormtd2.adb.local, ip_subnet2:10.113, ip_subnet3:10.113.10, ip_subnet:10, mac_address:00_50_56, mac_vendor:vmware, machine:x86_64, monitor, os_cpu_cores:4, os_cpu_vcores:4, os_disk_rootc:80gb, os_memory:8gb, os_version:windows_server_2016_standard, os_version_release:windows_server_2016, os_version_windows:10.0_build_14393, platform:windows, region:azure, role:appserver, service:fxrates, service:trms, source:alert, system:fxrates, system:trms, team:risk, team:windows, winserv:bitviseserver",2025-01-31 03:47:00,[Recovered on {host:WPORMTD2.adb.local}] TRMS Hosts Data Dog Agent Check - FIN,success
AwAAAZS4v8R4vJ0qHAAAABhBWlM0djhWVUFBQU9QV2F5a3IxdnQzZWcAAAAkMDE5NGI4Y2MtNTczOC00MmU0LWEyYTctODBjNWM3MTZkYjc5AAA_6w,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.11.8, dd_agent_version:7.57.1, domain_name:adb.local, env:prod, host:wpormtd2.adb.local, ip_subnet2:10.113, ip_subnet3:10.113.10, ip_subnet:10, mac_address:00_50_56, mac_vendor:vmware, machine:x86_64, monitor, os_cpu_cores:4, os_cpu_vcores:4, os_disk_rootc:80gb, os_memory:8gb, os_version:windows_server_2016_standard, os_version_release:windows_server_2016, os_version_windows:10.0_build_14393, platform:windows, region:azure, role:appserver, service:fxrates, service:trms, source:alert, system:fxrates, system:trms, team:risk, team:windows, winserv:bitviseserver",2025-01-31 03:46:03,[Triggered on {host:WPORMTD2.adb.local}] TRMS Hosts Data Dog Agent Check - FIN,error
AwAAAZS4m7no2yocVQAAABhBWlM0bTc1dUFBQUNvemtKdUhUOUNZY28AAAAkMDE5NGI4Y2MtNTczOC00MmU0LWEyYTctODBjNWM3MTZkYjc5AAA7Rw,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-01-31 03:06:41,[Re-Triggered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,error
AwAAAZS4ZMtoh9flXAAAABhBWlM0Wk04SEFBQXNmRkFUd1F1bEx6N0EAAAAkMDE5NGI4Y2MtNTczOC00MmU0LWEyYTctODBjNWM3MTZkYjc5AAA7Kw,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-01-31 02:06:41,[Re-Triggered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,error
AwAAAZS4LdzoGAqglgAAABhBWlM0TGVCekFBRHNGMFRUVTJVbVdodjMAAAAkMDE5NGI4Y2MtNTczOC00MmU0LWEyYTctODBjNWM3MTZkYjc5AAA7EQ,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:cyber_agents, team:windows",2025-01-31 01:06:41,[Triggered on {host:wpwvd-trms-1.adb.local}] Nessus Agent in Windows Server wpwvd-trms-1.adb.local Stopped Running - Cyber,error
AwAAAZS3980Q3mp0uQAAABhBWlMzOTlHTEFBQzZyanFaM2VPMV9mU3IAAAAkMDE5NGI4Y2MtNTczOC00MmU0LWEyYTctODBjNWM3MTZkYjc5AAA_0w,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows",2025-01-31 00:07:38,[P1] [Triggered] Host Uptime Monitor:TRMS - FIN,error
AwAAAZS39zigZXhbUwAAABhBWlMzOXp1aUFBQUxIY29KZ0JpVGxLOXoAAAAkMDE5NGI4Y2MtNTczOC00MmU0LWEyYTctODBjNWM3MTZkYjc5AAA_0g,event,"criticality:prod, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.59.0, domain_name:adb.local, env:prod, host:wpwvd-trms-1.adb.local, ip_subnet2:10.112, ip_subnet3:10.112.126, ip_subnet:10, monitor, os_version:windows_server_2019_datacenter, os_version_release:windows_server_2019_datacenter, os_version_windows:10.0_build_17763, platform:windows, region:azure, risk:financial, role:avd, service:trms, source:alert, system:trms, team:risk, team:windows",2025-01-31 00:07:00,[Triggered on {host:wpwvd-trms-1.adb.local}] TRMS Hosts Data Dog Agent Check - FIN,error
AwAAAZS36iEQfU5GewAAABhBWlMzNmlUR0FBRFVFMDBxRGhLX00tWWgAAAAkMDE5NGI3ZjAtYjRhOC00ZmE3LWFmMGEtODBkZmExNzhjYzE4AAA71g,event,"availability-zone:hq, criticality:non-prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, device:/mnt/trms, domain_name:adb.org, env:dev, env:prod, env:test, host:ltazdb1.adb.org, ip_subnet2:10.114, ip_subnet3:10.114.12, ip_subnet:10, monitor, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, role:database, service:gfis-app, service:non_erp, service:tacp, service:unix, source:alert, system:tacp, team:dba, team:unix",2025-01-30 23:52:42,[Recovered on {host:ltazdb1.adb.org}] NFS Mount Check for /mnt/trms - Unix,success
AwAAAZS36beYFQa6egAAABhBWlMzNmJxLUFBRHN2TklWanZfSW1qM0IAAAAkMDE5NGI3ZjAtYjRhOC00ZmE3LWFmMGEtODBkZmExNzhjYzE4AAA71A,event,"availability-zone:hq, criticality:non-prod, criticality:prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, device:/mnt/trms, domain_name:adb.org, env:dev, env:prod, env:test, host:ltazdb1.adb.org, ip_subnet2:10.114, ip_subnet3:10.114.12, ip_subnet:10, monitor, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, role:database, service:_trms, service:gfis-app, service:non_erp, service:tacp, source:alert, system:tacp, team:, team:dba",2025-01-30 23:52:15,[Recovered on {host:ltazdb1.adb.org}] TRMS Disk Usage of /mnt/trms - RISK - FIN,success
AwAAAZS36ExQwguC2gAAABhBWlMzNkU3OEFBRDRMRkdSQ2Z1eDZIS0oAAAAkMDE5NGI3ZjAtYjRhOC00ZmE3LWFmMGEtODBkZmExNzhjYzE4AAA70Q,event,"availability-zone:hq, criticality:non-prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, device:/mnt/trms, domain_name:adb.org, env:dev, env:prod, env:test, host:ltazdb1.adb.org, ip_subnet2:10.114, ip_subnet3:10.114.12, ip_subnet:10, monitor, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, role:database, service:gfis-app, service:non_erp, service:tacp, service:unix, source:alert, system:tacp, team:dba, team:unix",2025-01-30 23:50:42,[No data on {host:ltazdb1.adb.org}] NFS Mount Check for /mnt/trms - Unix,error
AwAAAZS35-bAG6sczwAAABhBWlMzNS1mTEFBQXhDeEItSkQ5elZodlQAAAAkMDE5NGI3ZjAtYjRhOC00ZmE3LWFmMGEtODBkZmExNzhjYzE4AAA7zw,event,"availability-zone:hq, criticality:non-prod, criticality:prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, device:/mnt/trms, domain_name:adb.org, env:dev, env:prod, env:test, host:ltazdb1.adb.org, ip_subnet2:10.114, ip_subnet3:10.114.12, ip_subnet:10, monitor, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, role:database, service:_trms, service:gfis-app, service:non_erp, service:tacp, source:alert, system:tacp, team:, team:dba",2025-01-30 23:50:16,[No data on {host:ltazdb1.adb.org}] TRMS Disk Usage of /mnt/trms - RISK - FIN,error
AwAAAZS3Pn-Q6oQMnQAAABhBWlMzUG9RQkFBQmdreE5fYjdZQ2xIRGEAAAAkMDE5NGI3ZjAtYjRhOC00ZmE3LWFmMGEtODBkZmExNzhjYzE4AAA8Mg,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-01-30 20:45:14,[Recovered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,success
AwAAAZS3OmTI4gmTNQAAABhBWlMzT21iaEFBQi1BQl9QaG1FYV94U2oAAAAkMDE5NGI3ZjAtYjRhOC00ZmE3LWFmMGEtODBkZmExNzhjYzE4AAA8LA,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-01-30 20:40:45,[Triggered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,error
AwAAAZS3B5EQJ2obzQAAABhBWlMzQjVUY0FBQ0xCd09Pejh1aTVoQmwAAAAkMDE5NGI3MTQtZjJkOC00NGQzLTk4YjMtMDY3ZTk5YTM0YmI5AABCnw,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-01-30 19:45:14,[Recovered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,success
AwAAAZS3Av0w0ekvAQAAABhBWlMzQXdGOEFBQmt5WXkwbEg3NFc4N2wAAAAkMDE5NGI3MTQtZjJkOC00NGQzLTk4YjMtMDY3ZTk5YTM0YmI5AABCmA,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-01-30 19:40:14,[Triggered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,error
AwAAAZS29udwpQwvAQAAABhBWlMyOXVoM0FBQkI3M20tQjVqZk9EV00AAAAkMDE5NGI3MTQtZjJkOC00NGQzLTk4YjMtMDY3ZTk5YTM0YmI5AABB8w,event,"availability-zone:hq, criticality:non-prod, criticality:prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, domain_name:adb.org, env:dev, env:prod, host:lvddb02.adb.org, ip_subnet2:172.22, ip_subnet3:172.22.130, ip_subnet:172, mac_address:00_21_f6, mac_vendor:oracle, machine:x86_64, monitor, os_cpu_cores:8, os_cpu_vcores:8, os_disk_rootc:12gb, os_memory:188gb, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, risk:financial, role:database, service:alms, service:asiadatamobile, service:cognos, service:cpd, service:eserve, service:glbpymnt, service:ids, service:ifirst, service:jboss, service:jbrms, service:jira, service:myadb, service:non_erp, service:nso, service:odg, service:ods, service:sdbs, service:ssc, service:tacp, service:taportal, service:tms, service:trms, source:alert, system:cognos, team:dba, team:risk, usage:dev_db",2025-01-30 19:27:02,[Recovered on {host:lvddb02.adb.org}] TRMS Hosts Data Dog Agent Check - FIN,success
AwAAAZS24rtgvJkzFwAAABhBWlMyNHI0VUFBQnVXeFlYOXZzRnpkY2MAAAAkMDE5NGI3MTQtZjJkOC00NGQzLTk4YjMtMDY3ZTk5YTM0YmI5AABB4Q,event,"availability-zone:hq, criticality:non-prod, criticality:prod, db:oracle, dd_agent_key:adb, dd_agent_pythonv:3.12.6, dd_agent_version:7.60.1, domain_name:adb.org, env:dev, env:prod, host:lvddb02.adb.org, ip_subnet2:172.22, ip_subnet3:172.22.130, ip_subnet:172, mac_address:00_21_f6, mac_vendor:oracle, machine:x86_64, monitor, os_cpu_cores:8, os_cpu_vcores:8, os_disk_rootc:12gb, os_memory:188gb, os_version:redhat_8.10, os_version_release:redhat_8, os_version_windows:none, platform:linux, risk:financial, role:database, service:alms, service:asiadatamobile, service:cognos, service:cpd, service:eserve, service:glbpymnt, service:ids, service:ifirst, service:jboss, service:jbrms, service:jira, service:myadb, service:non_erp, service:nso, service:odg, service:ods, service:sdbs, service:ssc, service:tacp, service:taportal, service:tms, service:trms, source:alert, system:cognos, team:dba, team:risk, usage:dev_db",2025-01-30 19:05:00,[Triggered on {host:lvddb02.adb.org}] TRMS Hosts Data Dog Agent Check - FIN,error
AwAAAZS2BzgQnsDJRgAAABhBWlMyQnpxaEFBQmM3QnAzV3dXR2ZYbHgAAAAkMDE5NGI2MzktNTgxOC00ZDcwLWJmZDMtY2VhOTYyNDVlMDRmAABJjA,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-01-30 15:05:14,[Recovered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,success
AwAAAZS1-fWIJ8J4mAAAABhBWlMxLWZlMUFBQTNtWGNrR3hJX2JudjQAAAAkMDE5NGI2MzktNTgxOC00ZDcwLWJmZDMtY2VhOTYyNDVlMDRmAABJdg,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-01-30 14:50:45,[Triggered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,error
AwAAAZS18Mng_DabvgAAABhBWlMxOE0wSUFBQ0ZVZ0FUYy14Uy1KTkwAAAAkMDE5NGI2MzktNTgxOC00ZDcwLWJmZDMtY2VhOTYyNDVlMDRmAABJYg,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-01-30 14:40:44,[Recovered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,success
AwAAAZS18HfYrakoDwAAABhBWlMxOEhqZ0FBQThCaHg3OTZHY3pZQ18AAAAkMDE5NGI2MzktNTgxOC00ZDcwLWJmZDMtY2VhOTYyNDVlMDRmAABJXQ,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-01-30 14:40:23,[Recovered] Test on trms-ui-dev.adb.org via WPAD1 - Network,success
AwAAAZS17DYAxuuzxgAAABhBWlMxN0RrN0FBQm0xOTlsNkVpNVZqeGgAAAAkMDE5NGI2MzktNTgxOC00ZDcwLWJmZDMtY2VhOTYyNDVlMDRmAABJVg,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-01-30 14:35:44,[Triggered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,error
AwAAAZS158VIuCbJggAAABhBWlMxNThiVkFBQ3B3d0l6YzhnYVZsVUoAAAAkMDE5NGI2MzktNTgxOC00ZDcwLWJmZDMtY2VhOTYyNDVlMDRmAABJUA,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-01-30 14:30:53,[Triggered] Test on trms-ui-dev.adb.org via WPAD1 - Network,error
AwAAAZS15zDYfIV4mAAAABhBWlMxNXpJU0FBQm9oczdwLXVMSC1oazgAAAAkMDE5NGI2MzktNTgxOC00ZDcwLWJmZDMtY2VhOTYyNDVlMDRmAABJSw,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-01-30 14:30:15,[Recovered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,success
AwAAAZS13gUwQf150QAAABhBWlMxM2dvdUFBRFlwblQxLWEta1ZZcjkAAAAkMDE5NGI2MzktNTgxOC00ZDcwLWJmZDMtY2VhOTYyNDVlMDRmAABJMQ,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-01-30 14:20:14,[Triggered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,error
AwAAAZS10EmQYlMiLwAAABhBWlMxMEUwQ0FBQzJmSVpSckxFUEQ2RjMAAAAkMDE5NGI2MzktNTgxOC00ZDcwLWJmZDMtY2VhOTYyNDVlMDRmAABJGg,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-01-30 14:05:14,[Recovered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,success
AwAAAZS1zKP4LUGw5wAAABhBWlMxektlQkFBQ0pOcVBsYlp4RG95cWgAAAAkMDE5NGI2MzktNTgxOC00ZDcwLWJmZDMtY2VhOTYyNDVlMDRmAABFkQ,event,"criticality:prod, env:dev, integration:azure, integration:azure_app_services, monitor, name:as-trms-ui-prd-sea, service:_trms, source:alert, team:fin",2025-01-30 14:01:15,[Recovered] [TRMS FIN UI PROD Azure App Service] Response Time Monitor - FIN,success
AwAAAZS1zIigtb_6bQAAABhBWlMxekkweUFBRDE3MjZPX1BISFdRekIAAAAkMDE5NGI2MzktNTgxOC00ZDcwLWJmZDMtY2VhOTYyNDVlMDRmAABFkA,event,"criticality:prod, env:dev, env:prod, integration:azure, integration:azure_app_services, monitor, name:as-trms-ui-prd-sea, service:_trms, source:alert, team:, team:fin",2025-01-30 14:01:08,[Recovered] [TRMS PROD UI Azure App Service] Response Time Monitor - FIN,success
AwAAAZS1yeDw9bP-vAAAABhBWlMxeWVWSUFBRDlEMHZEc3hWUDR3dzkAAAAkMDE5NGI2MzktNTgxOC00ZDcwLWJmZDMtY2VhOTYyNDVlMDRmAABFjA,event,"criticality:prod, env:dev, integration:azure, integration:azure_app_services, monitor, name:as-trms-ui-prd-sea, service:_trms, source:alert, team:fin",2025-01-30 13:58:14,[Warn] [TRMS FIN UI PROD Azure App Service] Response Time Monitor - FIN,warning
AwAAAZS1ycmAvj1tIwAAABhBWlMxeWN3TEFBQ3hMbTVlNHZtUGlNQk8AAAAkMDE5NGI2MzktNTgxOC00ZDcwLWJmZDMtY2VhOTYyNDVlMDRmAABFiw,event,"criticality:prod, env:dev, env:prod, integration:azure, integration:azure_app_services, monitor, name:as-trms-ui-prd-sea, service:_trms, source:alert, team:, team:fin",2025-01-30 13:58:08,[Warn] [TRMS PROD UI Azure App Service] Response Time Monitor - FIN,warning
AwAAAZS1x5cAFwd5vQAAABhBWlMxeDVtN0FBQTdtaDJPYXU2ZjZtSzkAAAAkMDE5NGI2MzktNTgxOC00ZDcwLWJmZDMtY2VhOTYyNDVlMDRmAABJCg,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-01-30 13:55:44,[Triggered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,error
AwAAAZS1wwMg0M5sqAAAABhBWlMxd3dkVUFBQ3hGOUhiV1ViOC16M0cAAAAkMDE5NGI2MzktNTgxOC00ZDcwLWJmZDMtY2VhOTYyNDVlMDRmAABI_w,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-01-30 13:50:44,[Recovered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,success
AwAAAZS1vnMondFXhQAAABhBWlMxdm5UUEFBREJaRnFsS3BuT09XSU4AAAAkMDE5NGI2MzktNTgxOC00ZDcwLWJmZDMtY2VhOTYyNDVlMDRmAABI8w,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-01-30 13:45:45,[Triggered] trms-ui-dev.adb.org DNS resolution via DNS1 - Network,error
AwAAAZS1vhlQnoLCbAAAABhBWlMxdmh3YUFBQnpUa2w4cWtzdTdoM0UAAAAkMDE5NGI2MzktNTgxOC00ZDcwLWJmZDMtY2VhOTYyNDVlMDRmAABI8A,event,"check_status:live, check_type:api-dns, ci_execution_rule:blocking, criticality:prod, env:prod, monitor, probe_dc:pl:hq-prod-1-3513f5b522a833600df2309408c22ed3, service:dns, source:alert, team:network",2025-01-30 13:45:22,[Recovered] Test on trms-ui-dev.adb.org via WPAD1 - Network,success
